125 0.021 5.2625 38.6135 86.752 43.876 0.6815
125 0.024 2.6355 31.56 67.391 34.1955 0.771
125 0.027 1.441 25.4085 52.699 26.8495 0.8435
125 0.03 0.5975 18.4755 37.146 19.073 0.917
125 0.033 0.1795 14.3175 27.994 14.497 0.9635
125 0.036 0.104 12.3565 23.921 12.4605 0.977
125 0.039 0.0305 10.4795 20.02 10.51 0.992
125 0.042 0.0075 8.4545 15.924 8.462 0.998
125 0.045 0.006 7.689 14.39 7.695 0.9985
125 0.048 0 7.0735 13.147 7.0735 1
125 0.051 0 6.2795 11.559 6.2795 1
125 0.054 0 6.139 11.278 6.139 1
125 0.057 0 5.774 10.548 5.774 1
125 0.06 0 5.5755 10.151 5.5755 1
130 0 1 0 1 1 0
130 0.003 6.8735 2.81 18.367 9.6835 0.099
130 0.006 14.176 13.8415 55.035 28.0175 0.2015
130 0.009 17.1465 28.5945 90.482 45.741 0.3
130 0.012 14.696 37.556 103.504 52.252 0.4115
130 0.015 10.6045 40.5425 101.294 51.147 0.5105
130 0.018 6.7755 38.146 88.843 44.9215 0.594
130 0.021 3.6545 31.171 68.651 34.8255 0.7205
130 0.024 1.685 23.0635 48.497 24.7485 0.832
130 0.027 0.6815 17.758 35.879 18.4395 0.904
130 0.03 0.3645 15.508 30.745 15.8725 0.9375
130 0.033 0.148 12.2945 23.885 12.4425 0.9715
130 0.036 0.055 9.738 18.586 9.793 0.9885
130 0.039 0.007 8.467 15.948 8.474 0.9965
130 0.042 0.0145 8.001 15.031 8.0155 0.995
130 0.045 0.0075 6.674 12.363 6.6815 0.9985
130 0.048 0.002 6.27 11.544 6.272 0.9995
130 0.051 0 6.122 11.244 6.122 1
130 0.054 0 5.3445 9.689 5.3445 1
130 0.057 0 5.1625 9.325 5.1625 1
130 0.06 0 5.0165 9.033 5.0165 1
135 0 1 0 1 1 0
135 0.003 6.5015 2.8635 17.73 9.365 0.1035
135 0.006 12.5235 13.3015 50.65 25.825 0.232
135 0.009 14.584 26.16 80.488 40.744 0.34
135 0.012 11.885 33.68 90.13 45.565 0.4405
135 0.015 7.5515 33.107 80.317 40.6585 0.575
135 0.018 4.5445 31.1735 70.436 35.718 0.664
135 0.021 2.3595 25.667 55.053 28.0265 0.7775
135 0.024 1.034 19.5615 40.191 20.5955 0.861
135 0.027 0.415 15.048 29.926 15.463 0.926
135 0.03 0.1475 12.0855 23.466 12.233 0.966
135 0.033 0.069 10.1595 19.457 10.2285 0.9815
135 0.036 0.0255 8.553 16.157 8.5785 0.9935
135 0.039 0.0025 7.749 14.503 7.7515 0.999
135 0.042 0.006 6.645 12.302 6.651 0.998
135 0.045 0 6.066 11.132 6.066 1
135 0.048 0 5.503 10.006 5.503 1
135 0.051 0 5.5455 10.091 5.5455 1
135 0.054 0 5.08 9.16 5.08 1
135 0.057 0 4.839 8.678 4.839 1
135 0.06 0 4.4345 7.869 4.4345 1
140 0 1 0 1 1 0
140 0.003 6.153 2.9075 17.121 9.0605 0.1285
140 0.006 11.4595 12.5505 47.02 24.01 0.2525
140 0.009 12.4025 24.537 72.879 36.9395 0.35
140 0.012 10.0165 31.0375 81.108 41.054 0.4675
140 0.015 6.0275 29.5325 70.12 35.56 0.591
140 0.018 3.2555 25.3405 56.192 28.596 0.7205
140 0.021 1.578 21.8955 45.947 23.4735 0.815
140 0.024 0.6265 15.944 32.141 16.5705 0.901
140 0.027 0.304 12.9665 25.541 13.2705 0.95
140 0.03 0.087 10.352 19.878 10.439 0.979
140 0.033 0.031 8.147 15.356 8.178 0.9925
